Task start time;End time;Map name;Cleaning plan;Robot name;S/N;User;Task completion (%);Cleaning plan area (?);Total time;Total time (h);Actual cleaning area(?);Work efficiency (?/h);Water usage (L);Start battery level (%);End battery level (%);Remaining life of consumables;Remaining life of consumables;Remaining life of consumables;Planned crystallization area (?);Actual crystallization area (?);Receive task report time;Task start mode;Uncleaned area (?);Plan running time (s);Task type;Remarks;Download link;Task status
14/09/2024 09:15;14/09/2024 10:32;coursives_F1;Coursive_F1_Fusion;Atalian_Roissy;GS142-0230-J4P-P000;admin;91.40;601.94;1 h 2 min 5 sec;1.0347;550.35;531.83;0;99;67;100.00;100.00;100.00;;;14/09/2024 16:32;normal;51.59;00:50:09;aspiration;00:00:00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/a817f511-7c59-4286-a618-47a80ecfc2cc;Normal end
15/09/2024 09:05;15/09/2024 10:15;coursives_F1;Coursive_F1_Fusion;Atalian_Roissy;GS142-0230-J4P-P000;admin;93.00;601.99;0 h 58 min 23 sec;0.9731;559.64;574.98;0;97;68;100.00;100.00;100.00;;;15/09/2024 16:16;normal;42.35;00:50:09;aspiration;00:00:00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/4bb5038a-2a98-4f61-a572-565551227ee6;Normal end
15/09/2024 10:18;15/09/2024 11:05;coursives_F1;Coursive_F1_Fusion;Atalian_Roissy;GS142-0230-J4P-P000;admin;65.70;600.48;0 h 35 min 29 sec;0.5914;394.57;666.89;0;68;50;100.00;100.00;100.00;;;15/09/2024 17:05;normal;205.91;00:50:02;aspiration;00:00:00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/935db8dd-d4be-431d-bc30-a5ecca3d31be;Manual termination
16/09/2024 23:27;17/09/2024 02:19;Porte_K_CorrespondanceF2_BS;Correspondance_F2;Atalian_Roissy;GS142-0230-J4P-P000;admin;93.90;1,377.86;2 h 41 min 6 sec;2.6850;1,293.98;481.93;0;99;22;100.00;100.00;100.00;;;17/09/2024 08:19;normal;83.88;01:54:49;aspiration;00:00:00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/af400ecc-cff1-40fc-b9f4-a8aa9b5851ab;Normal end
17/09/2024 07:59;17/09/2024 09:31;coursives_F1;Coursive_F1_Fusion;Atalian_Roissy;GS142-0230-J4P-P000;admin;91.40;602.70;1 h 9 min 2 sec;1.1506;550.58;478.52;0;99;62;100.00;100.00;100.00;;;17/09/2024 15:31;normal;52.12;00:50:13;aspiration;00:00:00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/573f433a-1371-4a66-abe0-62dd36a099bf;Normal end
17/09/2024 23:22;18/09/2024 23:30;Porte_K_CorrespondanceF2;K1_K2_Cage_CorrespondanceF2;Atalian_Roissy;GS142-0230-J4P-P000;admin;81.80;1,638.02;3 h 2 min 9 sec;3.0358;1,339.20;441.10;0;99;99;100.00;100.00;100.00;;;19/09/2024 05:30;normal;298.82;02:16:30;aspiration;00:00:00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/a242b897-64fb-48d4-a09c-bc0faf61a37c;Manual termination
18/09/2024 23:31;19/09/2024 02:22;Porte_K_CorrespondanceF2_BS;Correspondance_F2;Atalian_Roissy;GS142-0230-J4P-P000;admin;93.90;1,375.09;2 h 39 min 10 sec;2.6528;1,290.67;486.50;0;99;21;100.00;100.00;100.00;;;19/09/2024 08:21;normal;84.41;01:54:35;aspiration;00:00:00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/8473421b-189d-4dbb-8679-2b9ed8dc2a6e;Normal end
19/09/2024 23:00;20/09/2024 07:56;Porte_K_CorrespondanceF2;K1_K2_Cage_CorrespondanceF2;Atalian_Roissy;GS142-0230-J4P-P000;admin;79.90;1,626.71;2 h 58 min 20 sec;2.9722;1,299.18;437.08;0;99;99;100.00;100.00;100.00;;;20/09/2024 13:56;normal;327.52;02:15:33;aspiration;00:00:00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/55bdaddc-c03c-40d6-8826-761a3ea51d9f;Manual termination
20/09/2024 08:03;20/09/2024 10:31;coursives_F1;Correspondance_F1_K1;Atalian_Roissy;GS142-0230-J4P-P000;admin;91.90;994.48;2 h 15 min 29 sec;2.2581;914.02;404.76;0;99;31;100.00;100.00;100.00;;;20/09/2024 16:32;normal;80.46;01:22:52;aspiration;00:00:00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/36dbed9b-b192-42f5-9a13-03c4091ed74e;Normal end
21/09/2024 00:09;21/09/2024 03:13;Porte_K_CorrespondanceF2_BS;Correspondance_F2;Atalian_Roissy;GS142-0230-J4P-P000;admin;94.00;1,376.47;2 h 50 min 1 sec;2.8336;1,293.89;456.62;0;99;15;100.00;100.00;100.00;;;21/09/2024 09:13;normal;82.58;01:54:42;aspiration;00:00:00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/d98b6a0d-f30c-4ee6-8972-4a1dab1370f0;Normal end
22/09/2024 10:57;22/09/2024 13:33;coursives_F1;Correspondance_F1_K1;Atalian_Roissy;GS142-0230-J4P-P000;admin;92.70;993.75;2 h 15 min 52 sec;2.2644;921.20;406.81;0;98;27;100.00;100.00;100.00;;;22/09/2024 19:34;normal;72.55;01:22:48;aspiration;00:00:00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/0dd029db-e434-459e-a678-8f6cf1af0aa7;Normal end
23/09/2024 22:47;24/09/2024 08:16;Porte_K_CorrespondanceF2;K1_K2_Cage_CorrespondanceF2;Atalian_Roissy;GS142-0230-J4P-P000;admin;78.70;1,629.31;2 h 56 min 51 sec;2.9475;1,281.92;434.89;0;99;99;100.00;100.00;100.00;;;24/09/2024 14:16;normal;347.38;02:15:46;aspiration;00:00:00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/0a96ce6d-13f6-4690-8fd8-b614247e96d6;Manual termination
24/09/2024 08:17;24/09/2024 09:37;coursives_F1;Coursive_F1_Fusion;Atalian_Roissy;GS142-0230-J4P-P000;admin;84.50;601.58;0 h 57 min 49 sec;0.9636;508.19;527.31;0;99;68;100.00;100.00;100.00;;;24/09/2024 15:37;normal;93.39;00:50:07;aspiration;00:00:00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/fb1b5de9-da91-4550-9c0e-0b360b6bd762;Normal end
24/09/2024 10:32;24/09/2024 12:03;coursives_F2;Coursives_F2_Fusion;Atalian_Roissy;GS142-0230-J4P-P000;admin;90.10;598.52;1 h 8 min 53 sec;1.1481;539.22;469.64;0;64;28;100.00;100.00;100.00;;;24/09/2024 18:03;normal;59.30;00:49:52;aspiration;00:00:00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/6aca7ad1-8655-48b2-9b13-dbc3f8b1d832;Normal end
25/09/2024 00:17;25/09/2024 03:11;Porte_K_CorrespondanceF2_BS;Correspondance_F2;Atalian_Roissy;GS142-0230-J4P-P000;admin;94.20;1,377.31;2 h 39 min 44 sec;2.6622;1,296.96;487.17;0;99;21;100.00;100.00;100.00;;;25/09/2024 09:11;normal;80.35;01:54:46;aspiration;00:00:00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/8eff54af-27ae-4b09-97f8-37c6040d4e84;Normal end
25/09/2024 08:45;25/09/2024 10:00;coursives_F1;Coursive_F1_Fusion;Atalian_Roissy;GS142-0230-J4P-P000;admin;92.50;601.82;1 h 0 min 31 sec;1.0086;556.77;551.99;0;99;68;100.00;100.00;100.00;;;25/09/2024 16:00;normal;45.05;00:50:09;aspiration;00:00:00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/415a0c16-5509-4866-80cb-b1832ad9055d;Normal end
25/09/2024 10:38;25/09/2024 11:40;coursives_F2;Coursives_F2_Fusion;Atalian_Roissy;GS142-0230-J4P-P000;admin;72.00;598.23;0 h 45 min 25 sec;0.7569;430.43;568.50;0;66;42;100.00;100.00;100.00;;;25/09/2024 17:41;normal;167.80;00:49:51;aspiration;00:00:00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/44a77a9e-87f7-4298-8c89-bbb4776d9fa5;Normal end
26/09/2024 08:21;26/09/2024 10:23;coursives_F1;Coursive_F1_Fusion;Atalian_Roissy;GS142-0230-J4P-P000;admin;41.60;599.76;0 h 56 min 52 sec;0.9478;249.61;263.32;0;98;56;100.00;100.00;100.00;;;26/09/2024 16:23;normal;350.15;00:49:58;aspiration;00:00:00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/c8c7d99b-e857-45b5-abe5-7a7667cf1e40;Manual termination
26/09/2024 13:40;26/09/2024 13:47;coursives_F1;Coursive_F1_Fusion;Atalian_Roissy;GS142-0230-J4P-P000;admin;0.00;596.29;0 h 0 min 0 sec;0.0000;0.00;0.00;0;99;99;100.00;100.00;100.00;;;26/09/2024 19:47;normal;596.29;00:49:41;aspiration;00:00:00;https://api-gateway.gs-robot.com/legacy/public/robot-task/app/report/v3a/png/1/en/f2edf074-6e97-4c01-9e16-943a14da6a3d;Manual termination
